event_year,company,ticker,announcement,category,summary,key_number,ship_quarter,availability,quote,confidence,verdict,ticker_ok,number_ok,audit_note,series,lang,n_sources,video_url
2025,Google,GOOGL,Google AI Mode broader availability,software,Google said AI Mode is becoming more broadly available across its product surface. This expands consumer access to Gemini-powered search and assistant-style experiences.,,,announced,And Sundar also uh announced yesterday that AI mode is becoming more available across uh the surface as well.,0.68,recap,True,True,References Sundar's prior AI Mode announcement.,forum,en,1,https://www.youtube.com/watch?v=ygazLW4dKL0
2025,Hello World,,World Classroom,platform,"Hello World presented World Classroom, an online education platform combining AI-avatar English speaking practice with international classroom exchange. The platform is already adopted across Japanese governments and schools and is expanding internationally.",160 uh uh thousand students,,GA,So uh already we have the uh more than 200 uh city government uh prefectural government adapt world classroom in Japan and uh which is like 400 schools and 160 uh uh thousand students are already using the world classroom in Japan.,0.86,recap,True,True,Already deployed and used in Japan.,keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Hischool Lab,,Robotive manufacturing RPA platform,software,"Hischool Lab presented Robotive, an RPA automation product targeted specifically at manufacturing businesses rather than office workflows. The platform includes RPA studios, pre-built bots, and on-prem deployment, using no-code and AI computer-vision capabilities for factory-floor automation.",,,announced,We specifically targeted manufacturing businesses as our target different to other uh regular RPAs in the market.,0.84,unsupported,True,True,Quote lacks platform or launch specifics,keynote_forum,en,1,https://www.youtube.com/watch?v=JAW_SuhiNZc
2025,HP,,HP OmniBook 5 powered by Snapdragon X and X Plus,platform,HP announced the OmniBook 5 powered by Snapdragon X and X Plus for mainstream AI PCs. HP positioned it as a disruptive mainstream 16-inch notebook with long battery life and OLED.,,,announced,Sure. We're very excited today to announce our Onibook 5 powered by Snapdragon.,0.93,real_new,False,True,HP issuer ticker omitted,keynote,en,1,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
2025,Infineon,IFNNY,Infineon 12-inch GaN wafer,other,Infineon said it has launched the world's first 12-inch gallium nitride wafer. The larger wafer format is positioned as necessary to scale GaN supply for disruptive AI data-center power applications.,12in,,announced,We've also launched the world's first 12in gallium nitride wafer.,0.93,recap,True,True,300mm GaN was announced before Computex 2025,forum,en,1,https://www.youtube.com/watch?v=lXomc18n33g
2025,Infineon,IFNNY,Infineon GaN interleaved buck converter,accelerator,"Infineon announced a new gallium-nitride-based interleaved buck converter for intermediate bus conversion in AI servers. The modular design is intended to scale power delivery while improving density, efficiency, and switching losses.",,,announced,"Now, we're bringing something else new to the industry.",0.82,unsupported,True,True,Quote lacks GaN converter details.,forum,en,1,https://www.youtube.com/watch?v=lXomc18n33g
2025,Infineon,IFNNY,Infineon vertical power VRM module roadmap,roadmap,"Infineon presented its next evolution of GPU voltage-regulator solutions, moving from lateral placement to vertical power under the substrate and ultimately substrate integration. The company claimed this can improve system performance and power density for future high-power GPUs.",8 to 10% system performance,,roadmap,We believe 8 to 10% system performance.,0.76,unsupported,True,True,No VRM roadmap context in quote,forum,en,1,https://www.youtube.com/watch?v=lXomc18n33g
2025,Intel,INTC,Gaudi 3 rack scale architecture,server,Intel said it unveiled a rack-scale Gaudi 3 architecture expanding the scale-up domain from 8 GPUs to as many as 64 GPUs. Intel expects to bring the rack-scale offering to market in the next two or three quarters for larger AI inference and training workloads.,64 GPUs,next 2-3 quarters,roadmap,"Uh at Intel vision, we unveiled a rack scale architecture for Gaudi 3 as well, which expands the scaleup domain on Gaudi 3 from 8 GPUs to all the way 64 GPUs uh with potentially uh an intermediate point of 32 GPUs in a single rack scale or single high bandwidth domain as well.",0.92,recap,True,True,Explicitly says unveiled earlier at Intel Vision.,forum,en,1,https://www.youtube.com/watch?v=ULdQidYDOVE
2025,Intel,INTC,AI Showcases website,software,"Intel said it recently launched AI showcase pages for consumer and business AI PC applications, highlighting real use cases from its partner ecosystem. The showcase is meant to help customers understand what AI PCs can do beyond traditional PCs.",,,announced,"So based on their feedback, we recently just launched AI showcases on our websites.",0.9,recap,True,True,"Recently launched website, not COMPUTEX unveiling",keynote_forum,en,2,https://www.youtube.com/watch?v=k9ZR96VSSYY
2025,Intel,INTC,Open Platform for Enterprise AI,platform,"Intel introduced OPA, the Open Platform for Enterprise AI, as an open-source platform intended to shorten enterprise AI proof-of-concept to deployment using partner solutions and Intel-optimized reference applications. It includes common enterprise AI workloads such as chat Q&A, code generation, summarization, visual Q&A and audio Q&A.",,,announced,We created the OPA.,0.9,recap,True,True,OPEA predates COMPUTEX 2025,keynote_forum,en,2,https://www.youtube.com/watch?v=PSkWK5hjx4A
2025,Intel,INTC,"Acer, Asus and Accenture AI Assistant Builder solutions",partnership,"Intel said Acer, Asus and Accenture are announcing solutions built with Intel’s AI Assistant Builder. This indicates early ecosystem adoption for local PC AI-agent tooling.",,,announced,"uh very proud to announce that three of our partners uh that we have been working very closely are also announcing their solutions uh with the AI uh assistant builder uh Acer, Asus and Accenture.",0.9,misattributed,False,True,"Partner solutions, not Intel-issued announcements.",forum,en,1,https://www.youtube.com/watch?v=ULdQidYDOVE
2025,Intel,INTC,Intel Hugging Face model optimization support,software,"Intel said it supports a large set of Hugging Face AI models and has enhanced a subset through Intel chips, extending its software ecosystem for AI development across PC, edge and cloud. This matters because model availability and optimization are key to enterprise AI deployment on Intel hardware.","more than 120,000 AI models",,announced,"Intel supports more than 120,000 AI models from Hogenface and 20 220 models actually have been enhanced through our chips.",0.84,recap,True,True,"Existing ecosystem support, not new product",keynote_forum,en,1,https://www.youtube.com/watch?v=PSkWK5hjx4A
2025,Iotech,,Iotech laser-transfer deposition machine,platform,"Iotech presented a laser-transfer material deposition machine for high-resolution integrated-chip packaging. It targets advanced packaging miniaturization by printing materials such as solder paste, interconnects, spacers and underfill without nozzles, valves, screens or stencils.",50 micron resolution,,shipping,"For instance, you can print multi-layer metal interconnect or you can print solder paste at let's say 50 micron resolution or you can do diattach on non-conformal substrates.",0.86,recap,True,True,Capability of existing deposition technology,keynote_forum,en,1,https://www.youtube.com/watch?v=6AcYkrMGIyk
2025,ITEN,,ITEN eco-friendly solid-state micro batteries,other,"ITEN showcased sustainable solid-state micro batteries designed for IoT, asset tracking, smart home, medical, agriculture, and consumer devices. The batteries are described as cobalt-free, solvent-free, non-toxic, and high-performance.",,,announced,So they're specialized in micro batteries and what's more important is that they are eco-friendly micro batteries.,0.76,recap,True,True,Existing battery capability description,keynote_forum,en,1,https://www.youtube.com/watch?v=Rg5SL6YOi-M
2025,Kakuku Corporation,,Craft beer paper,other,"An upcycled paper product made by mixing craft-beer brewing waste with recycled paper, aimed at turning brewery waste into sustainable packaging, cards, and storytelling materials. The company is seeking business partners to expand the circular-economy model internationally.",over 100 companies,,shipping,We have already partnered with over 100 companies.,0.82,unsupported,True,True,"Only partnerships stated, not craft beer paper.",keynote_forum,en,1,https://www.youtube.com/watch?v=0tztKH00QhU
2025,Kalumino,,Kalumino thermal sensing platform,platform,"Kalumino presented a low-cost, high-sensitivity thermal sensing platform based on its micro optical mirror system sensor technology. The platform combines thermal camera modules with AI-derived people-counting and localization data for privacy-preserving smart building, senior care, and asset-monitoring applications.",,,shipping,We have already the first generation of sensor in mass production.,0.82,recap,True,True,Quote says first-generation sensor already mass-produced.,keynote_forum,en,1,https://www.youtube.com/watch?v=P1GLPo00vks
2025,Launch Medical,,Patient-specific endovascular twin-organ simulator,platform,Launch Medical presented a personalized endovascular simulation platform that creates physical patient-specific twin organs from medical images so surgeons can rehearse complex procedures before operating. The system targets neurosurgical and cardiovascular pre-planning and training using real device handling rather than VR.,4.7 billion,,shipping,"This is the current total addressable market at uh 4.7 billion and uh we are serving the market of 2.0 0 billion in ASEAN and this is currently our existing customer whereby we work a lot with listed company such as Metronic, Strikers, Bark and Panumbra and we have a second tier this medical imaging companies, medical societies and last but not least is the healthcare um and end user.",0.78,unsupported,True,True,"Quote is TAM, not simulator",keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Lite-On Technology,,2 megawatt CDU,server,Lite-On introduced a 2 megawatt coolant distribution unit with four 500 kilowatt CDU modules and a full digital control system. The product targets precision liquid-cooling management for high-density AI infrastructure.,2 megawatt,,announced,This is our latest and greatest 2 megawatt CDU that we are bringing to the market for the first time.,0.93,real_new,False,True,Concrete first-market 2MW CDU; ticker missing,computour,en,1,https://www.youtube.com/watch?v=aDHc6GBJSWk
2025,Microengineering Technology Inc.,,METI Taipei office,other,Microengineering Technology committed to opening a Taipei office and said it had already begun hiring locally. This creates a Taiwan presence for its autonomous navigation and mapping software business.,,,announced,We have of course start our team already in sorry our team in Taipei already started.,0.76,unsupported,True,True,"Team mentioned, not Taipei office",keynote_forum,en,1,https://www.youtube.com/watch?v=dLdQJKLVhvU
2025,Miklady Micro Display,,Miklady microLED display,other,"Miklady presented a microLED display technology that compresses full-HD TV-class resolution into a few square millimeters for AR, head-up displays, and optical interconnect use cases. The company emphasizes a fabless approach using a standard 300 mm CMOS-compatible process to scale manufacturing like advanced chips.",300 mm,,announced,we use and we're the only one that is using a standard 300 mm SMOS compatible process which means basically that you can scale this technology the same way as any advanced chip.,0.82,recap,True,True,Describes existing 300mm CMOS process capability.,keynote_forum,en,1,https://www.youtube.com/watch?v=zl7Z7AvYUB8
2025,Morse Micro,,Morse Micro MM8108 Wi-Fi HaLow chip,networking,"Morse Micro highlighted its second-generation Wi-Fi HaLow chip, the 8108, for long-range, low-power IoT connectivity. The company positioned the chip as smaller, faster, and more power efficient than its first-generation 6108 for embedding Wi-Fi HaLow into IoT devices.",,,announced,"Um we have two chips. We have our first generation chip, the 6108, and just earlier this year, we announced our second generation chip, 8108.",0.86,recap,True,True,MM8108 was announced earlier in year.,keynote_forum,en,1,https://www.youtube.com/watch?v=P1GLPo00vks
2025,Motive Power,,Motive Power Basel 40/80/120 wireless charger product line,platform,"Motive Power detailed its wireless charger product line categorized by amperage, including 40 amp, 80 amp, and 120 amp models for AMR battery charging. The company stated these models are already in production.",,,shipping,Currently these models okay are already in production.,0.75,recap,True,True,Quote says models already in production.,keynote_forum,en,1,https://www.youtube.com/watch?v=zl7Z7AvYUB8
2025,Nano Coating Tech,,Nano Coating Tech solar panel coating,other,"Nano Coating Tech presented a one-time nano-coating solution for solar panels that repels water and dust to reduce cleaning needs and improve solar performance. The company cited deployments and trials across solar farms, floating solar, and rooftops.",,,shipping,They face with the cement that in every day.,0.76,unsupported,True,True,Quote does not support coating announcement,keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Nanomade,,Nanomade ultra-sensitive quantum deformation sensor,other,"Nanomade presented a quantum deformation sensor that can detect force, touch, and deformation across different materials and shapes. Target applications include HMI, health monitoring, physiological-signal detection, and structural deformation sensing.",,,announced,What they're doing is a quantum sensor uh also spun up from a research institute in France based in the southern part of France in Tulus.,0.78,unsupported,True,True,"Vague quantum sensor, not claimed product",keynote_forum,en,1,https://www.youtube.com/watch?v=Rg5SL6YOi-M
2025,Neon Soundware,,Neon Soundware AI machine-sound monitoring platform,software,"Neon Soundware provides an AI solution that listens to industrial machines to monitor performance and manufacturing processes. Its customizable platform analyzes sound data to support predictive maintenance, process efficiency, and end-of-line testing.",,,announced,My name is Petra and I'm from Neon Soundware and um if I can tell what we do uh we listen to machines in few more words we provide a AI solution for industrial applications to monitor machine performance monitor the manufacturing processes and give our customers insight uh in order to improve them,0.82,recap,True,True,Company describes existing AI monitoring solution.,keynote_forum,en,1,https://www.youtube.com/watch?v=MJiCMk-nkk4
2025,Neural Spike,,Neural Spike embedded AI optimization toolbox,software,Neural Spike described a machine-learning toolbox that takes a model and hardware specification and generates an optimized model for embedded hardware. The company highlighted a segmentation model benchmarked on MediaTek hardware against Google’s MediaPipe model.,10% faster than Google's,,announced,"And so as you can see our model
is 10% faster than Google's yet it's
more accurate on uh detailed objects
like fingers.",0.82,unsupported,True,True,"Quote compares model, not optimization toolbox.",keynote_forum,en,1,https://www.youtube.com/watch?v=Y7e1xAdHG0U
2025,New Reality,,New Reality AI GPU-hosting chip,accelerator,"New Reality described a chip that replaces CPU-hosting of GPUs by embedding networking, a hypervision layer and preprocessing to improve GPU utilization and lower AI inference cost. The company said it supports off-the-shelf GPUs and is selling one-to-one and LLM-box topologies.",93%,,shipping,"You see computer vision, we cut down the cost of any request by 93% in generative AI by 74%.",0.84,unsupported,True,True,"Quote supports savings, not GPU-hosting chip",keynote_forum,en,1,https://www.youtube.com/watch?v=6AcYkrMGIyk
2025,NVIDIA,NVDA,ConnectX-8,networking,NVIDIA announced CX8 as a new category of switch-first networking chips for RTX Pro servers. It is in volume production and provides high-bandwidth east-west GPU communication for enterprise AI servers.,,,shipping,This is now in volume production.,0.92,unsupported,True,True,Quote lacks ConnectX-8 identification,keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NVIDIA,NVDA,Newton physics engine,software,"NVIDIA announced Newton, a GPU-accelerated, differentiable physics engine for robotics simulation, developed with Google DeepMind and Disney Research. It is scheduled to be open sourced in July and integrated into MuJoCo and NVIDIA Isaac Sim.",,2025Q3,announced,"So we partner with deep uh with uh with DeepMind, Google DeepMind and Disney Research to build Newton, the world's most advanced physics engine.",0.92,recap,True,True,Newton was already announced before Computex,keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NVIDIA,NVDA,RTX Pro Enterprise and Omniverse server,server,"NVIDIA introduced the RTX Pro Enterprise and Omniverse server for enterprise AI agents, Omniverse workloads, and traditional x86 enterprise software. The system is built around eight Blackwell RTX Pro 6000 GPUs and is already in volume production across partners.",,,shipping,"Okay, this is this is the brand new RTX Pro.",0.9,unsupported,True,True,Quote lacks Enterprise and Omniverse server support.,keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NVIDIA,NVDA,NVIDIA AI Data Platform and AIQ,platform,"NVIDIA announced an AI data platform with AIQ/IQ semantic query software for unstructured enterprise data. The platform is designed to put GPU compute in front of storage for embedding, indexing, retrieval, and ranking.",,,announced,And this is the NVIDIA AI data platform.,0.9,unsupported,True,True,"Quote supports platform, not AIQ.",keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NVIDIA,NVDA,NVIDIA Award to D AI and I robot,partnership,D AI and I robot won the NVIDIA Award. The award provides one-on-one meeting access with NVIDIA's headquarters investment team and nomination for NVIDIA GTC 2026 participation.,,2026,announced,The winner will have one on-one meeting opportunity with Nvidia's headquarter investment team and nomination for participating the 2026 Nvidia GTC AI conference.,0.9,unsupported,True,True,Recipient absent from quoted text,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
2025,NVIDIA,NVDA,DGX Station,server,NVIDIA announced a desk-side DGX Station personal supercomputer available through major workstation and server partners. It is positioned as the maximum AI performance from a wall socket and capable of running trillion-parameter models.,,,announced,And this is a DGX station.,0.88,recap,True,True,DGX Station name only; already announced line.,keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NVIDIA,NVDA,DGX Spark,server,"NVIDIA said DGX Spark is in full production and will be available shortly as a personal AI supercomputer for developers, students, and researchers. It delivers DGX1-class headline specs in a compact system through NVIDIA and OEM partners.",,2025Q2,shipping,"However, in order to serve the vast majority of the world, there are still some computers that are missing.",0.86,unsupported,True,True,Quote never mentions DGX Spark.,keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NVIDIA,NVDA,NVIDIA AI data platform storage partnerships,partnership,"NVIDIA announced storage-industry integrations for its AI data platform and Nemo/IQ stack with vendors including Dell, Hitachi, IBM, and NetApp. These partnerships target enterprise storage systems optimized for agentic AI and semantic retrieval.",,,announced,IBM is building an AI data platform with NVIDIA Nemo.,0.84,unsupported,False,True,IBM platform mentioned; no storage partnerships supported,keynote,en,1,https://www.youtube.com/watch?v=ly2aznIb3zg
2025,NXP Semiconductors,,"Intent to acquire Kinara, Aviva Links, and TTTech Auto",other,"NXP announced its intent to acquire three companies to strengthen autonomous edge AI capabilities: Kinara for edge generative AI accelerators, Aviva Links for high-bandwidth asynchronous data transport, and TTTech Auto for safety-critical middleware. The deals are positioned as expanding NXP’s hardware, networking, and software stack for edge autonomy.",,,announced,"We are also building to deliver to what's next and we recently announced the intent to acquire three companies Kinara, Aviva Links and TT Tech Auto.",0.94,recap,False,True,Prior acquisition intents; ticker should be NXPI,keynote,en,1,https://www.youtube.com/watch?v=C2xxfpOqrNc
2025,NXP Semiconductors,,Post-quantum cryptography in NXP products,software,NXP said it is already building post-quantum cryptography into its products to keep edge devices secure as cryptographic threats evolve. This is a concrete security capability tied to autonomous edge systems.,,,announced,NXP is building already now postquantum cryptography into the products actually already now.,0.88,recap,False,True,Already-now PQC; missing NXPI ticker.,keynote,en,1,https://www.youtube.com/watch?v=C2xxfpOqrNc
2025,NXP Semiconductors,,eIQ model development and deployment toolkit,software,"NXP highlighted eIQ as its toolkit for right-sizing, optimizing, and deploying AI models on constrained edge devices. The toolkit matters because it addresses compute, memory, and energy constraints that limit cloud-native AI models at the edge.",,,announced,So what we provide for this one is a toolkit which we call EIQ for model development and deployment.,0.86,recap,False,True,eIQ is longstanding; NXP ticker omitted.,keynote,en,1,https://www.youtube.com/watch?v=C2xxfpOqrNc
2025,OKID Corporation,,Ashobo RPA global partner expansion,software,"Ashobo is an in-house RPA software product for automating repetitive computer tasks, already used in Japan including by government users. The company announced it is seeking global sales partners beyond its current Japan-only sales footprint.",over 1400 users,,shipping,Now we have over 1400 users including Japanese government users.,0.8,unsupported,True,True,User count supported; partner expansion is not.,keynote_forum,en,1,https://www.youtube.com/watch?v=0tztKH00QhU
2025,Paul Map,,Paul Map software for humanoid working robots,software,"Paul Map is developing software intended for future humanoid working robots, beginning with a company voice-assistant application that captures company communication and memory. The platform is positioned to customize robots to a company’s brand identity and internal knowledge.",,,announced,"What we do, we are our aim is to create a software for future humanoid working robots.",0.78,vision_only,True,True,Aim for future robots only,keynote_forum,en,1,https://www.youtube.com/watch?v=MJiCMk-nkk4
2025,Peace Future,,Future Star Award to Copper Bit,other,"Copper Bit from Taiwan won the Future Star Award for early-stage startups. The prize includes Peace Future's technology IP landscape overview study program and USD 3,000 in cash.","3,000 USD",,announced,"The winner will be invited to join the Peace Future Technology IP landscape overview study program along with a 3,000 USD cash prize.",0.9,unsupported,True,True,Recipient absent from quoted text,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
2025,Pegatron,4938.TW,AMD MI300-series high-density rack system,server,"Pegatron said it has a rack system for AMD MI300-series GPUs that can fit over 100 GPUs per rack, targeting customers needing high-density AI compute. Pegatron framed itself as a shipping partner for this AMD-based solution.",over 100 piece GPU,,announced,So MD will have a new GPU chip MI300 series in next months and Pegas and this system could put in a rack and per can over 100 piece GPU in this system.,0.72,recap,True,True,MI300 was already old by 2025,computour,en,1,https://www.youtube.com/watch?v=4aZlpqQduEk
2025,PWC Taiwan,,PWC Taiwan Award to Endocio,other,"Endocio from Taiwan won the PWC Taiwan Award. The award gives the startup an opportunity to join PWC Taiwan's startup accelerator, the Scale program.",,,announced,The winner of this award has the opportunity to join PWC Taiwan startup accelerator the scal program.,0.87,unsupported,True,True,Quote does not identify Endocio as winner.,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
2025,Qualcomm,QCOM,Next Snapdragon PC chip at Snapdragon Summit 2025,roadmap,"Qualcomm committed to unveiling its next PC chip at Snapdragon Summit 2025, promising another performance breakthrough. This signals a follow-on generation to Snapdragon X Elite for AI PCs.",,,roadmap,you're going to see the next uh thing that we've been working on the next chip for PC and we are going to provide another breakthrough in performance.,0.88,unsupported,True,True,Quote lacks Snapdragon Summit 2025 support.,keynote,en,1,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
2025,Qualcomm,QCOM,Qualcomm data center expansion,roadmap,"Qualcomm announced it is expanding into the data center, with future products to be detailed later. The company framed the effort around CPU IP for AI-centric data centers and low-power inference clusters.",,,roadmap,I just want to tell you we are expanding into the data center.,0.86,vision_only,True,True,"Vague expansion statement, no deliverable.",keynote,en,1,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
2025,Qualcomm,QCOM,Fortnite on Snapdragon X Elite and Easy Anti-Cheat for Windows on Snapdragon,partnership,"Qualcomm said Fortnite is coming to Snapdragon, with Epic Games also bringing Easy Anti-Cheat to Windows on Snapdragon. This matters because anti-cheat support can unlock more PC gaming titles on Snapdragon-based Windows laptops.",,2025,announced,"And of course, I have an announcement.",0.82,unsupported,True,True,Quote contains no Fortnite or anti-cheat details.,keynote,en,1,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
2025,Qualcomm,QCOM,Qualcomm global startup incubation support expansion,partnership,"Qualcomm said its global ecosystem development team is supporting more than 300 startups globally in 2025 through incubation programs. The effort provides technical incubation, business coaching, mentorship and IP training to startups building on Qualcomm solutions.",more than 300 startups globally,,announced,So if including this year we are supporting more than 300 startups globally.,0.82,recap,True,True,"Startup support scale restated, not new expansion.",keynote_forum,en,1,https://www.youtube.com/watch?v=o_7Ca4JBcdc
2025,Qualcomm,QCOM,Qualcomm-Advent industrial PC announcement,partnership,"Qualcomm previewed a significant industrial PC announcement with partner Advent, focused on applying Snapdragon PC and edge AI technology to industrial settings such as process control, asset monitoring, computer vision, and predictive maintenance.",,,roadmap,That's going to be a significant announcement we're doing with our great partner Advent in about an hour from now.,0.74,unsupported,True,True,No industrial-PC details in quote.,keynote,en,1,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
2025,Quantum Brilliance,,Quantum Brilliance diamond QPU,accelerator,"Quantum Brilliance presented its diamond quantum processing unit, a room-temperature quantum accelerator based on nitrogen-vacancy centers in diamond. The company positioned the device as compact, ruggedized, and deployable in parallel similarly to GPU clusters, including for AI inference and edge use cases.",,,announced,On the right hand side here we have a device called the diamond QPU or quantum processing unit.,0.86,recap,True,True,"Existing diamond QPU, not new",keynote_forum,en,1,https://www.youtube.com/watch?v=P1GLPo00vks
2025,Quantum Brilliance,,Quantum Brilliance virtual KPU,software,Quantum Brilliance said users can get started with a virtual KPU immediately. The offering appears to provide access to a virtualized quantum processing unit environment for early development or experimentation.,,,GA,"So if you'd like to know more about this quantum chip revolution or if you'd like to get started on using a uh an sorry a virtual KPU, uh then you can get started today.",0.74,recap,True,True,"Virtual KPU availability, not new unveiling.",keynote_forum,en,1,https://www.youtube.com/watch?v=P1GLPo00vks
2025,Quinas Technology,,Quinas UltraRAM universal memory,memory,"Quinas presented UltraRAM, a universal memory technology intended to combine DRAM-like speed with flash-like nonvolatility using patented triple-barrier resonant tunneling. The company positions it for AI, edge, automotive and future HBM/data-center memory applications.",10 atjoules,,roadmap,um and as you can see we outperform everybody um and most notably is our super low power um um energy efficiency at just 10 atjoules.,0.9,recap,True,True,Existing UltraRAM pitch; 10 attojoules supported.,keynote_forum,en,1,https://www.youtube.com/watch?v=J8eVhJfCQv8
2025,Rally Vision Intelligence,INTC,RVI Smart Link micro emitter array,networking,"Rally Vision Intelligence announced Smart Link, a silicon-based micro emitter array for optical links in AI data centers and CPO architectures. The product targets faster, cooler, lower-energy chip-to-chip or package-level data movement as copper interconnects hit power and bandwidth limits.",,2025,shipping,We have start shipping this year and we are targeting 100 million dollar revenue by 2028.,0.86,misattributed,False,True,RVI is not Intel issuer,keynote_forum,en,1,https://www.youtube.com/watch?v=9bxbG8_Gx7Q
2025,ResorTech Expo in Okinawa Executive Committee,,Okinawa Innovation Award to a robot,other,a robot from South Korea won the Okinawa Innovation Award. The award includes cash and rewards plus participation in CEATEC and ResorTech Expo events in Tokyo and Okinawa.,"2,850,000 Japanese yen",,announced,"The winner will receive cash and rewards with a total value of 2,850,000 Japanese yen.",0.88,unsupported,True,True,Prize amount supported; robot winner not supported,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
2025,Revelab,,RevoCore and RevoAir AI voice agents,software,"Revelab presented RevoCore and RevoAir, hyper-localized enterprise AI voice agent products for call centers and embedded banking applications. The products emphasize localized language support and internal AI red-teaming for security in Southeast Asia and MENA deployments.",,,shipping,So here we are uh from our built uh solutions we transform into two product Revocore and Revo.,0.8,unsupported,True,True,Quote lacks RevoAir and voice-agent support.,keynote_forum,en,1,https://www.youtube.com/watch?v=0iXziV6cnx4
2025,Robot Win,,Robot Win three-step robot teaching system,software,"Robot Win presented a robot-teaching system that converts a skilled worker’s demonstrated motion into a robot program for industrial processes such as painting, grinding, sanding, polishing, and powder coating. The company says it can teach robots in three steps and one minute and already has paying customers.",,,announced,"Hello, my name is Dita. I'm from Robot Win and we teach robots in three steps and one minute.",0.89,recap,True,True,"Company pitch, not clearly new",keynote_forum,en,1,https://www.youtube.com/watch?v=MJiCMk-nkk4
2025,Sarcomer Dynamics,,Sarcomer Dynamics full-stack synthetic labor system,platform,"Sarcomer Dynamics committed to delivering a full-stack robotic manipulation system combining dexterous robotic hands, sensors, and AI. The roadmap matters because it moves the company beyond a robotic hand component toward an integrated automation platform for industrial labor replacement.",2027,2027,roadmap,"Uh by 2027, we'll have a full stack system and I'm out of time and I'll take any questions you might have.",0.87,vision_only,True,True,Vague future full-stack system target.,keynote_forum,en,1,https://www.youtube.com/watch?v=9bxbG8_Gx7Q
2025,Schneider Electric,,Schneider Electric-NVIDIA AI data-center reference architectures,partnership,Schneider Electric described a technology partnership with NVIDIA to create reference architectures for AI data centers based on NVIDIA’s compute roadmap. The reference designs cover higher-density rack targets and help guide power and cooling design for AI factories.,,,announced,We work with them on their future roadmap of compute of the super chips based on which we create reference architectures on how data centers have to be built.,0.84,recap,True,True,Reference architectures collaboration predates this mention.,forum,en,1,https://www.youtube.com/watch?v=lXomc18n33g
2025,Seagate,,Seagate Mosaic 3+ HAMR hard-drive platform,memory,"Seagate announced that Mosaic 3+, its HAMR-based hard-drive platform, is launching and ramping at scale. The platform enables three terabytes per disk now, with lab demonstrations pointing to much higher HDD capacities for sustainable data-center storage.",,,shipping,So we're just introducing this Mosaic 3 plus.,0.9,recap,False,True,Mozaic 3+ was previously announced; ticker omitted.,forum,en,1,https://www.youtube.com/watch?v=lXomc18n33g
2025,Seagate,,Seagate native NVMe hard-drive capability,memory,"Seagate disclosed and demonstrated native NVMe direct-attached hard-drive capability, integrating NVMe inside its HDD silicon for potential GPU-adjacent storage architectures. The speaker explicitly said it is not yet a product announcement, so it is best treated as an announced technology demonstration for customer feedback.",,,announced,We've integrated NVME inside our silicon and we're the only hard drive company that's demonstrating this capability.,0.72,real_new,False,True,NVMe HDD demo supported; Seagate ticker missing,forum,en,1,https://www.youtube.com/watch?v=lXomc18n33g
2025,Seika,,Seika analog neural network semiconductor chip,accelerator,"Seika presented an analog neural-network semiconductor chip using its own developed material, aimed at accelerating data processing at the hardware level. The company also said it provides software support/toolkit around the chip for target markets including drones, automotive, and graphics cards.",,,announced,"Uh so our value proposition is analog
neural network to fully accelerate data
processing but on a hardware level not
to developed another toolbox as a
additional software for a python and etc
but we are focused on new structure on a
hardware side and provide also a
software support for this development.",0.78,vision_only,True,True,"Hardware direction, no concrete chip launch stated",keynote_forum,en,1,https://www.youtube.com/watch?v=Y7e1xAdHG0U
2025,"Small and Medium Enterprise Administration, MOEA",,Startup Terrace Award to Phanto Sense,other,"Phanto Sense from the United States won the Startup Terrace Award. The award includes USD 20,000 in cash and a Startup Terrace residency subsidy.","20,000 USD",,announced,"The winner will receive 20,000 USD in cash and startup Paris residency subsidy.",0.88,unsupported,True,True,Prize supported; Phanto Sense not named,keynote_forum,en,1,https://www.youtube.com/watch?v=pb1_XgsE_0k
