video_id,year,series,series_name,title,brands,url
I1R0K9fgn2g,2025,featured,Featured Product,【Featured Product】ASRock X870E/X870 Motherboard Series Unlock Boundless Possibilities,ASRock,https://www.youtube.com/watch?v=I1R0K9fgn2g
b-UeAt8HGZo,2025,featured,Featured Product,【Featured Product】ATEN Control Room Solutions,ATEN,https://www.youtube.com/watch?v=b-UeAt8HGZo
Vrn8El4yoPA,2025,featured,Featured Product,【Featured Product】ATEN UH3240 11-in-1 USB-C multiport dock,ATEN,https://www.youtube.com/watch?v=Vrn8El4yoPA
lJUSxmA0s64,2025,featured,Featured Product,【Featured Product】ATEN VW3620 4K60 Scalable Video Wall Processor,ATEN,https://www.youtube.com/watch?v=lJUSxmA0s64
JWUjLHAg1kA,2025,featured,Featured Product,【Featured Product】An Inside Look at HCI - A Future-Ready Structured Cabling Provider,,https://www.youtube.com/watch?v=JWUjLHAg1kA
JckOY6A-b44,2025,featured,Featured Product,【Featured Product】BT Series POS Terminal,,https://www.youtube.com/watch?v=JckOY6A-b44
chwO5fvoweY,2025,featured,Featured Product,【Featured Product】Beauty Device Pro – Glow with Confidence,,https://www.youtube.com/watch?v=chwO5fvoweY
CIp1fLceUY4,2025,featured,Featured Product,【Featured Product】Blazing Fast Storage. Viper PV573 PCIe Gen5x4 M.2 2280 SSD | Patriot Viper,Patriot,https://www.youtube.com/watch?v=CIp1fLceUY4
KSYwuFTr8zA,2025,featured,Featured Product,【Featured Product】COMPUTEX 2025 MS-Challenger H810ITX WIFI,,https://www.youtube.com/watch?v=KSYwuFTr8zA
iXw4s-L2FzM,2025,featured,Featured Product,【Featured Product】COMPUTEX 2025 MS-Terminator Z890-A WIFI,,https://www.youtube.com/watch?v=iXw4s-L2FzM
EnOQP0Bi1nw,2025,featured,Featured Product,【Featured Product】COMPUTEX 2025 MS-iCraft Z890 ARCTIC,,https://www.youtube.com/watch?v=EnOQP0Bi1nw
9bDshFznkS4,2025,featured,Featured Product,【Featured Product】COMPUTEX 2025 MS-iCraft Z890 Vertex,,https://www.youtube.com/watch?v=9bDshFznkS4
MYAV8RRvrSo,2025,featured,Featured Product,【Featured Product】Cat 6A Field Terminable Plug – 88TK series by HCI,,https://www.youtube.com/watch?v=MYAV8RRvrSo
3byeI-wPsNU,2025,featured,Featured Product,【Featured Product】Cat 6a Wall-Mount Patch Panel - DSP12ZD series by HCI,,https://www.youtube.com/watch?v=3byeI-wPsNU
cIJJ_-zYH5o,2025,featured,Featured Product,"【Featured Product】Comprehensive Solution for Challenging Environments: ND82 10.1"" Rugged Tablet",,https://www.youtube.com/watch?v=cIJJ_-zYH5o
KuSGT8ZN_g0,2025,featured,Featured Product,【Featured Product】Dual-Band Wi-Fi Monitoring empowering Smart Environment Control_WISE-4250-S232,,https://www.youtube.com/watch?v=KuSGT8ZN_g0
GEQs77B_Bqo,2025,featured,Featured Product,【Featured Product】Ducky One X:World first inductive keyboard with tri-mode&web software,,https://www.youtube.com/watch?v=GEQs77B_Bqo
3xpTvw5XC4E,2025,featured,Featured Product,"【Featured Product】FLEX Pro Mesh with 360° Armrests, SYNC6 Tilt, and 19D Adjustability",,https://www.youtube.com/watch?v=3xpTvw5XC4E
PQ4t33NNCBk,2025,featured,Featured Product,【Featured Product】Front-Access Patch Panel – SP24FM series by HCI,,https://www.youtube.com/watch?v=PQ4t33NNCBk
ow1Q1l_zE7k,2025,featured,Featured Product,【Featured Product】Hydan ZT Series POS Terminal,,https://www.youtube.com/watch?v=ow1Q1l_zE7k
_UMotw32BSk,2025,featured,Featured Product,"【Featured Product】Industrial high performance 10.1"" Rugged Tablet",,https://www.youtube.com/watch?v=_UMotw32BSk
9bj1m5cvAdQ,2025,featured,Featured Product,【Featured Product】Introducing the all new PNY GeForce RTX 50 Series GPUs,,https://www.youtube.com/watch?v=9bj1m5cvAdQ
rz2cEgdYVEA,2025,featured,Featured Product,【Featured Product】L310-The next generation of smart lock,,https://www.youtube.com/watch?v=rz2cEgdYVEA
z48WiCdf5QQ,2025,featured,Featured Product,【Featured Product】MS-C918 & MS-C918S: Ultra-Compact & Versatile Features Industrial Lite Box PCs,,https://www.youtube.com/watch?v=z48WiCdf5QQ
0J4alZGEzWo,2025,featured,Featured Product,【Featured Product】Meet Pascari - The Fresh Face in Enterprise Storage from Phison,Phison,https://www.youtube.com/watch?v=0J4alZGEzWo
26hFVAZE5lw,2025,featured,Featured Product,【Featured Product】Nexis - Smart Cockpit with Immersive Driving Experiences,,https://www.youtube.com/watch?v=26hFVAZE5lw
oPIJhr10zSE,2025,featured,Featured Product,【Featured Product】Next Gen. AMR Service Robot Solution,,https://www.youtube.com/watch?v=oPIJhr10zSE
5NBW0NEgXNo,2025,featured,Featured Product,【Featured Product】Nienyi Group for 2025 Computex,,https://www.youtube.com/watch?v=5NBW0NEgXNo
PKhalDJ3oGo,2025,featured,Featured Product,"【Featured Product】Novilock GNSS Receiver – 72 Satellites, Microsoft & Magnetic Mount",Microsoft,https://www.youtube.com/watch?v=PKhalDJ3oGo
OJvko1oLGwg,2025,featured,Featured Product,【Featured Product】Opera MT Series Mobile POS Tablet,,https://www.youtube.com/watch?v=OJvko1oLGwg
BnqXqAxVbos,2025,featured,Featured Product,【Featured Product】Optimize data center sustainability with ATEN PG Series eco PDUs,ATEN,https://www.youtube.com/watch?v=BnqXqAxVbos
5FBy6oxnUrM,2025,featured,Featured Product,【Featured Product】Pascari D205V – The World’s First 128TB Data Center SSD,,https://www.youtube.com/watch?v=5FBy6oxnUrM
144yZWZyQRQ,2025,featured,Featured Product,【Featured Product】Professional Patch Cord Manufacturing by Wonderful Hi-Tech,,https://www.youtube.com/watch?v=144yZWZyQRQ
ojRYxB-9yUk,2025,featured,Featured Product,【Featured Product】Rage R550 USB 3.2 High-Performance Flash Drive | Patriot Viper,Patriot,https://www.youtube.com/watch?v=ojRYxB-9yUk
9Zf_R2W9lbQ,2025,featured,Featured Product,【Featured Product】Seasonic CORE Unboxing,Seasonic,https://www.youtube.com/watch?v=9Zf_R2W9lbQ
A9tzO23lEv0,2025,featured,Featured Product,【Featured Product】Seasonic MAXFlow Unboxing,Seasonic,https://www.youtube.com/watch?v=A9tzO23lEv0
fYuzFgqq8Xc,2025,featured,Featured Product,【Featured Product】Seasonic PRIME PX-2200 Unboxing,Seasonic,https://www.youtube.com/watch?v=fYuzFgqq8Xc
dR_fsegneJ8,2025,featured,Featured Product,【Featured Product】To the Moon and Beyond: Phison Powers the First Lunar Hardware Data Center,Phison,https://www.youtube.com/watch?v=dR_fsegneJ8
Hwp1opwupVs,2025,featured,Featured Product,【Featured Product】Unleash Precision: The Ultimate Multi GNSS Receiver for Seamless Navigation,,https://www.youtube.com/watch?v=Hwp1opwupVs
LgwGK7qiHR4,2025,featured,Featured Product,【Featured Product】Viper Elite 5 RGB TUF Gaming Alliance DDR5 Memory | Patriot Viper,Patriot,https://www.youtube.com/watch?v=LgwGK7qiHR4
R0mbMz5niEk,2025,featured,Featured Product,【Featured Product】Viper Xtreme 5 RGB DDR5 MPOWER Co-branded Gaming Memory - Patriot Viper,Patriot,https://www.youtube.com/watch?v=R0mbMz5niEk
iX5E2fdJfSA,2025,featured,Featured Product,【Featured Product】World’s First Scalable Medical Edge AI Computer—Advantech USM-300,Advantech;Antec,https://www.youtube.com/watch?v=iX5E2fdJfSA
qBNIrQG_6Kg,2025,featured,Featured Product,【Featured Product】XPG AICORE R-DIMM DDR5,ADATA,https://www.youtube.com/watch?v=qBNIrQG_6Kg
mR1Fj6uUW70,2025,featured,Featured Product,"【Featured Product】XPG Hurricane Mag- Click On, Cool On",ADATA,https://www.youtube.com/watch?v=mR1Fj6uUW70
vRawlrnboeI,2025,featured,Featured Product,【Featured Product】XPG LANCER CUDIMM RGB DDR5,ADATA,https://www.youtube.com/watch?v=vRawlrnboeI
UOnzFkvbxI8,2025,featured,Featured Product,【Featured Product】XPG LEVANTE II 360- COOLING WITHOUT BOUNDARIES,ADATA,https://www.youtube.com/watch?v=UOnzFkvbxI8
U6uFE-YCnQ8,2025,featured,Featured Product,【Featured Product】iRocks K103R rechargeable wireless mechanical keyboard,,https://www.youtube.com/watch?v=U6uFE-YCnQ8
lXomc18n33g,2025,forum,Forum,COMPUTEX 2025 Forum Datacenter Solution,,https://www.youtube.com/watch?v=lXomc18n33g
ULdQidYDOVE,2025,forum,Forum,COMPUTEX 2025 Forum Generative AI Next,,https://www.youtube.com/watch?v=ULdQidYDOVE
ygazLW4dKL0,2025,forum,Forum,COMPUTEX 2025 Forum Robotics & Edge AI Application,,https://www.youtube.com/watch?v=ygazLW4dKL0
5Q28fXjHpcE,2025,general,General / recap,2025 COMPUTEX BC Award Highlights,,https://www.youtube.com/watch?v=5Q28fXjHpcE
Yo0BRNXTGDE,2025,general,General / recap,A huge thank you to everyone who contributed to COMPUTEX! 感謝所有為 COMPUTEX 付出的每一份力量！,,https://www.youtube.com/watch?v=Yo0BRNXTGDE
w7GgiswV9E0,2025,general,General / recap,COMPUTEX 2025 HIGHLIGHT,,https://www.youtube.com/watch?v=w7GgiswV9E0
w-Dm86e3hBU,2025,general,General / recap,COMPUTEX 2025:  Where the AI NEXT Future Begins,,https://www.youtube.com/watch?v=w-Dm86e3hBU
D-u-KGrZsZ4,2025,general,General / recap,COMPUTEX 2025: Step Into the AI-Powered Future,,https://www.youtube.com/watch?v=D-u-KGrZsZ4
sUfIxGfT2Kw,2025,general,General / recap,COMPUTEX 30sec Short Cut,,https://www.youtube.com/watch?v=sUfIxGfT2Kw
D3q7iS5I2lY,2025,general,General / recap,Waving from COMPUTEX with gratitude and smiles 🌏,,https://www.youtube.com/watch?v=D3q7iS5I2lY
ep2ezZbYLK4,2025,general,General / recap,【COMPUTEX 2025】 Opening Ceremony | May 20,,https://www.youtube.com/watch?v=ep2ezZbYLK4
bKzslGis23s,2025,general,General / recap,"【COMPUTEX 2025】 Sustainable Design Award - Greener Booths, Smarter Exhibitions",,https://www.youtube.com/watch?v=bKzslGis23s
i7iBjdP5ZEY,2025,general,General / recap,【COMPUTEX 2025】AI Computing: Smarter • Faster • Limitless,,https://www.youtube.com/watch?v=i7iBjdP5ZEY
8PO41BLzd24,2025,general,General / recap,"【COMPUTEX 2025】AI NEXT FORUM- Cloud x Edge AI x Data Center Highlight (May 6th, 2025)",,https://www.youtube.com/watch?v=8PO41BLzd24
DBvGspBMYZw,2025,general,General / recap,"【COMPUTEX 2025】AI Next : Shaping Tomorrow, Today.",,https://www.youtube.com/watch?v=DBvGspBMYZw
UmTmsqjmPBk,2025,general,General / recap,【COMPUTEX 2025】COMPUTEX 2025 Recap: The Future of AI Starts Here!,,https://www.youtube.com/watch?v=UmTmsqjmPBk
Baa04V3nw0I,2025,general,General / recap,【COMPUTEX 2025】Future Mobility: Move Beyond Boundaries,,https://www.youtube.com/watch?v=Baa04V3nw0I
lf9Jw7x5RXE,2025,general,General / recap,【COMPUTEX 2025】Industry Voices: Insights from 10+ Leading Exhibitors on the Future of Tech,,https://www.youtube.com/watch?v=lf9Jw7x5RXE
ig5MUUFqjmI,2025,general,General / recap,【COMPUTEX 2025】Innovation: Spark The Future at InnoVEX,,https://www.youtube.com/watch?v=ig5MUUFqjmI
WrWMkmspcJI,2025,general,General / recap,【COMPUTEX 2025】Next-Gen Communication : Powering Instant Connections,,https://www.youtube.com/watch?v=WrWMkmspcJI
x8Qj0fW7XSk,2025,general,General / recap,【COMPUTEX 2025】Sustainability: Innovating for a Greener World.,,https://www.youtube.com/watch?v=x8Qj0fW7XSk
XxQtDt7VczQ,2025,innovex,InnoVEX,Early bird registration for your booths is on!!!!!,,https://www.youtube.com/watch?v=XxQtDt7VczQ
9uwClIoQC88,2025,innovex,InnoVEX,Explore the Future | COMPUTEX 2025 Guided Tour,,https://www.youtube.com/watch?v=9uwClIoQC88
NC5O9jqoDZk,2025,innovex,InnoVEX,InnoVEX 2025 HIGHLIGHT,,https://www.youtube.com/watch?v=NC5O9jqoDZk
xvj4hf36gY0,2025,innovex,InnoVEX,InnoVEX 30sec Short Cut,,https://www.youtube.com/watch?v=xvj4hf36gY0
K-qxvGh4TWA,2025,innovex,InnoVEX,Let’s look back at InnoVEX 2024 together with a Highlight REELS!🎬,,https://www.youtube.com/watch?v=K-qxvGh4TWA
lyjpoyVAhY4,2025,innovex,InnoVEX,What else did you find??? 🧐Comment below and let us know!!!!!! 除了圈出來的字以外，有發現我們還藏了什麼嗎？,,https://www.youtube.com/watch?v=lyjpoyVAhY4
KBj7bx7QqnI,2025,innovex,InnoVEX,[Private video],,https://www.youtube.com/watch?v=KBj7bx7QqnI
bqN8dOTI9t8,2025,innovex,InnoVEX,[Private video],,https://www.youtube.com/watch?v=bqN8dOTI9t8
Sf349gzfGW0,2025,innovex,InnoVEX,𝐂𝐎𝐌𝐏𝐔𝐓𝐄𝐗 𝟐𝟎𝟐𝟓 & 𝐈𝐧𝐧𝐨𝐕𝐄𝐗 𝟐𝟎𝟐𝟓 Join the New Startup Zones at 6 Major Taiwan Trade Shows! EP.1,,https://www.youtube.com/watch?v=Sf349gzfGW0
-l72gJTfXWs,2025,innovex,InnoVEX,"𝐈𝐧𝐧𝐨𝐕𝐄𝐗 has a few booths left, and all can’t avoid our 𝐂𝐎𝐌𝐏𝐔𝐓𝐄𝐗 Rizz, it has been fully booked!!",,https://www.youtube.com/watch?v=-l72gJTfXWs
4bc0qXFq7p0,2025,keynote,Keynote,COMPUTEX 2025 Keynote & Forum Highlights,,https://www.youtube.com/watch?v=4bc0qXFq7p0
QvnwJqB822c,2025,keynote,Keynote,COMPUTEX 2025 Keynote: Hon Hai（Foxconn）,Foxconn,https://www.youtube.com/watch?v=QvnwJqB822c
65rTbTU1Ak8,2025,keynote,Keynote,COMPUTEX 2025 Keynote: MediaTek,MediaTek,https://www.youtube.com/watch?v=65rTbTU1Ak8
ly2aznIb3zg,2025,keynote,Keynote,COMPUTEX 2025 Keynote: NVIDIA,NVIDIA,https://www.youtube.com/watch?v=ly2aznIb3zg
C2xxfpOqrNc,2025,keynote,Keynote,COMPUTEX 2025 Keynote: NXP,,https://www.youtube.com/watch?v=C2xxfpOqrNc
EdrS3Zq3zFQ,2025,keynote,Keynote,COMPUTEX 2025 Keynote: Qualcomm,Qualcomm,https://www.youtube.com/watch?v=EdrS3Zq3zFQ
MJiCMk-nkk4,2025,keynote_forum,Keynote/Forum,InnoVEX 2025 Global Demo Day - Czech,,https://www.youtube.com/watch?v=MJiCMk-nkk4
dO3vut_1iow,2025,keynote_forum,Keynote/Forum,"InnoVEX 2025: AI in Action: Redefining Manufacturing, Mobility, and Digital Lifestyles",,https://www.youtube.com/watch?v=dO3vut_1iow
0iXziV6cnx4,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: ANN Global Startup Award ANN國際新創競賽－決賽,,https://www.youtube.com/watch?v=0iXziV6cnx4
dLdQJKLVhvU,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Canada Innovation Partnership Forum,,https://www.youtube.com/watch?v=dLdQJKLVhvU
eusNJL34Xns,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: GitHub Unlocking Developer Productivity with AI: The Future of Software Development,,https://www.youtube.com/watch?v=eusNJL34Xns
P1GLPo00vks,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Australia,,https://www.youtube.com/watch?v=P1GLPo00vks
zl7Z7AvYUB8,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Belgium,,https://www.youtube.com/watch?v=zl7Z7AvYUB8
Rg5SL6YOi-M,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - France,,https://www.youtube.com/watch?v=Rg5SL6YOi-M
6AcYkrMGIyk,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Israel,,https://www.youtube.com/watch?v=6AcYkrMGIyk
0tztKH00QhU,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Japan,,https://www.youtube.com/watch?v=0tztKH00QhU
_0e2VPjsb7s,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Philippines,,https://www.youtube.com/watch?v=_0e2VPjsb7s
Y7e1xAdHG0U,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Poland,,https://www.youtube.com/watch?v=Y7e1xAdHG0U
v4tOYvMk618,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Demo Day - Thailand,,https://www.youtube.com/watch?v=v4tOYvMk618
gWiz1rZC5yQ,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Global Innovation Hub Forum,,https://www.youtube.com/watch?v=gWiz1rZC5yQ
J8eVhJfCQv8,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: IC Taiwan Grand Challenge Unveil,,https://www.youtube.com/watch?v=J8eVhJfCQv8
19aqydjW4EA,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: IPHatch Taiwan Launch IPHatch台灣啟動大會,,https://www.youtube.com/watch?v=19aqydjW4EA
gqo_qmlL_84,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Invest and Start a Business in Taipei,,https://www.youtube.com/watch?v=gqo_qmlL_84
9WDOeZc7idM,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Opening Ceremony,,https://www.youtube.com/watch?v=9WDOeZc7idM
pb1_XgsE_0k,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Pitch Contest - Award Ceremony,,https://www.youtube.com/watch?v=pb1_XgsE_0k
9bxbG8_Gx7Q,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Pitch Contest - Finals,,https://www.youtube.com/watch?v=9bxbG8_Gx7Q
o_7Ca4JBcdc,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Taiwan-U.S. SMEs AI Industry Forum & Business Opportunities Exchange,,https://www.youtube.com/watch?v=o_7Ca4JBcdc
gwqgKL3L-OY,2025,keynote_forum,Keynote/Forum,InnoVEX 2025: Unleashing the Transformative Power of AI: A Conversation with McKinsey,,https://www.youtube.com/watch?v=gwqgKL3L-OY
JAW_SuhiNZc,2025,keynote_forum,Keynote/Forum,InnoVEX2025: Top Tier Pitch & Panel,,https://www.youtube.com/watch?v=JAW_SuhiNZc
1FIGiZLS4NM,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】AI NEXT FORUM -  Turning Point for the AI Ecosystem  Recap,,https://www.youtube.com/watch?v=1FIGiZLS4NM
AtKwPIpCKzo,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】AI NEXT FORUM - The Key Driver of the AI Ecosystem Recap,,https://www.youtube.com/watch?v=AtKwPIpCKzo
BmLiHItX2Cw,2025,keynote_forum,Keynote/Forum,"【COMPUTEX 2025】AI NEXT FORUM- Cloud x Edge AI x Data Center (May 6th, 2025) - Chinese Version",,https://www.youtube.com/watch?v=BmLiHItX2Cw
k9ZR96VSSYY,2025,keynote_forum,Keynote/Forum,"【COMPUTEX 2025】AI NEXT FORUM- Cloud x Edge AI x Data Center (May 6th, 2025) - English Version",,https://www.youtube.com/watch?v=k9ZR96VSSYY
MFXLFXg5niU,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】ASUS: AI Data Center Deployment and Development,ASUS,https://www.youtube.com/watch?v=MFXLFXg5niU
jTdhap5haZI,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】AWS: Amazon AI Without Boundaries,,https://www.youtube.com/watch?v=jTdhap5haZI
mMyOp1sQ4mk,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】Advantech: Edge Computing & WISE-Edge in Action,Advantech;Antec,https://www.youtube.com/watch?v=mMyOp1sQ4mk
-adx9-NycXE,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】Auras : Embracing AI: Infrastructure and Advanced Thermal Solutions,,https://www.youtube.com/watch?v=-adx9-NycXE
NHqGFxdNswE,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】Delta: AI Computing Challenges: Power and Thermal Solutions,Delta,https://www.youtube.com/watch?v=NHqGFxdNswE
z7z4ZJ0KhrM,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】Global Press Conference - May 19th,,https://www.youtube.com/watch?v=z7z4ZJ0KhrM
PSkWK5hjx4A,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】Intel: Building the Future of Enterprise AI with Open and Diverse Deployments,Intel,https://www.youtube.com/watch?v=PSkWK5hjx4A
S08jlQulukQ,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】MIC: The New AI Era: Taiwan's AI Hardware & Software Landscape and Future Outlook,,https://www.youtube.com/watch?v=S08jlQulukQ
3JhOb7Q5b0o,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】McKinsey: Global AI Ecosystem and the Catalyst for Transformation,,https://www.youtube.com/watch?v=3JhOb7Q5b0o
K9IxCWcc0hU,2025,keynote_forum,Keynote/Forum,【COMPUTEX 2025】Wiwynn: How AI Computing Power Reshapes Global Industrial Landscape,Wiwynn,https://www.youtube.com/watch?v=K9IxCWcc0hU
7Zee5xZJhi0,2025,kol,Creator / KOL,#COMPUTEX2025: An ninh rất cao? Sản phẩm ấn tượng? Có gì tại Media Center?,,https://www.youtube.com/watch?v=7Zee5xZJhi0
H6i_t99CYGE,2025,kol,Creator / KOL,Alasan kami upgrade ke RTX 5090 setelah COMPUTEX 2025,,https://www.youtube.com/watch?v=H6i_t99CYGE
OaCFH0Kec2k,2025,kol,Creator / KOL,"Asustor @ Computex 2025 - The Lockerstor R12 Pro Rack, Lockerstor Gen2+  and TrueNAS",ASUS,https://www.youtube.com/watch?v=OaCFH0Kec2k
RmBzADf7JSE,2025,kol,Creator / KOL,BIG VLOG! ลุย Computex 2025 พาดูของ IT สุดล้ำจากอนาคต ที่จะเข้ามาให้ได้ใช้เร็วๆ นี้,,https://www.youtube.com/watch?v=RmBzADf7JSE
rYs6VtrW8Ek,2025,kol,Creator / KOL,Best Tech from COMPUTEX 2025 🎉,,https://www.youtube.com/watch?v=rYs6VtrW8Ek
bNlEoBSli0A,2025,kol,Creator / KOL,Best of Computex 2025...🔥 Full Tour Experience !! 😎,,https://www.youtube.com/watch?v=bNlEoBSli0A
5zL_vajYLAw,2025,kol,Creator / KOL,COMPUTEX 2025 HIGHLIGHTS,,https://www.youtube.com/watch?v=5zL_vajYLAw
aWGMArD5Udk,2025,kol,Creator / KOL,"COMPUTEX 2025: SOLID lahat! AI Robots, PC Case, Storage Solution and more..",,https://www.youtube.com/watch?v=aWGMArD5Udk
RfweutxXSyc,2025,kol,Creator / KOL,Everything I saw at #COMPUTEX2025 – full vlog recap!,,https://www.youtube.com/watch?v=RfweutxXSyc
5VsJJC5_8uI,2025,kol,Creator / KOL,GET IN EARLY! I'm Investing In 3 HUGE AI Trends (COMPUTEX 2025),,https://www.youtube.com/watch?v=5VsJJC5_8uI
JXgEtTUuehM,2025,kol,Creator / KOL,How to Cool Three M.2 SSDs Simultaneously | 🇹🇼COMPUTEX 2025 #1,,https://www.youtube.com/watch?v=JXgEtTUuehM
I_tQr7R-GO0,2025,kol,Creator / KOL,INSANE Custom Gaming PC Builds and More from COMPUTEX 2025,,https://www.youtube.com/watch?v=I_tQr7R-GO0
QDSC_uwiHWc,2025,kol,Creator / KOL,LincStation E1 $179 UnRAID NAS @Computex 2025,,https://www.youtube.com/watch?v=QDSC_uwiHWc
f3qlbWPJwF4,2025,kol,Creator / KOL,Minisforum MS-R1 and N5 Pro NAS Updates @Computex,,https://www.youtube.com/watch?v=f3qlbWPJwF4
YfXKqYbqCjo,2025,kol,Creator / KOL,My Maiden Visit to COMPUTEX,,https://www.youtube.com/watch?v=YfXKqYbqCjo
CS93xGj4m3I,2025,kol,Creator / KOL,NEW Laptops 2025 PH + Latest PC Components na dapat abangan! - COMPUTEX 2025,,https://www.youtube.com/watch?v=CS93xGj4m3I
2chQ1OnZqFw,2025,kol,Creator / KOL,"Nhẫn Acer, bàn cờ chơi với AI và những sản phẩm mà bán ở Việt Nam thì ngon | Computex 2025",Acer,https://www.youtube.com/watch?v=2chQ1OnZqFw
BvGecVX96L8,2025,kol,Creator / KOL,PC Galon Ada di Event Computex 2025,,https://www.youtube.com/watch?v=BvGecVX96L8
CQRyuGINf34,2025,kol,Creator / KOL,"QNAP @Computex 2025 - TB5 NAS, USB4 to 25GbE, TS-462A, 45PB Scale Out, Hybrid Backup Center, Big HA",QNAP,https://www.youtube.com/watch?v=CQRyuGINf34
NWMVOjrIVhE,2025,kol,Creator / KOL,"Synology 10G Switches, New UGREEN NAS, Promise Pegasus5 M8, OWC TB5 Docking Station @Computex 2025",ASUS;Synology,https://www.youtube.com/watch?v=NWMVOjrIVhE
RNxQgGT1hEE,2025,kol,Creator / KOL,"Synology @ Computex 2025 - DS225+  DS425+, PAS7700, More Drives, DVA7700 and More",Synology,https://www.youtube.com/watch?v=RNxQgGT1hEE
XY3HhmmlJ_0,2025,kol,Creator / KOL,You Won’t Believe These Tech Trends at COMPUTEX!,,https://www.youtube.com/watch?v=XY3HhmmlJ_0
EH7mNffxriM,2025,kol,Creator / KOL,"[COMPUTEX 2025] Announcements that will change your image of CORSAIR, with innovative and afforda...",Corsair,https://www.youtube.com/watch?v=EH7mNffxriM
IrkrEHhP_LI,2025,kol,Creator / KOL,[COMPUTEX 2025] DEEPCOOL's new case is so well-made that you'll fall in love with it...,DeepCool,https://www.youtube.com/watch?v=IrkrEHhP_LI
7jagfgG8c4U,2025,kol,Creator / KOL,"[COMPUTEX 2025] MSI's new products, including the golden SUPRIM graphics card, were amazing!",MSI,https://www.youtube.com/watch?v=7jagfgG8c4U
SKvHH6XkV2I,2025,kol,Creator / KOL,[COMPUTEX 2025] Special feature on brands that caught our eye: ZALMAN and Thermalright,,https://www.youtube.com/watch?v=SKvHH6XkV2I
fL8CmsiSfns,2025,kol,Creator / KOL,"[Must See] The best in the world! Taiwan's PC event is on a completely different scale, covering ...",,https://www.youtube.com/watch?v=fL8CmsiSfns
sOvSrEnGvUE,2025,kol,Creator / KOL,พีเปาลุยไต้หวัน! พาเที่ยว พากิน บุกงาน Computex 2025 | iHAVECPU,,https://www.youtube.com/watch?v=sOvSrEnGvUE
fdqcN5-kJ9g,2025,kol,Creator / KOL,【COMPUTEX 2025】KOL Reactions & Feedback on the Hottest Tech Show,,https://www.youtube.com/watch?v=fdqcN5-kJ9g
EUdCqzrzaAg,2025,kol,Creator / KOL,【出張の合間に】Computexの合間に美味しいものを食べた台湾vlogをお届けします。おすすめは、蠅頭という炒め物ですｗ,,https://www.youtube.com/watch?v=EUdCqzrzaAg
7WOCwCL3nXU,2025,kol,Creator / KOL,【練り歩き！】今年も来ました「COMPUTEX TAIPEI 2025」　戸田が見つけた面白製品を色々紹介していきましょう！　一緒に練り歩きですね,,https://www.youtube.com/watch?v=7WOCwCL3nXU
gPSzFl7m01I,2025,kol,Creator / KOL,전기가 전혀 필요없는 녹투아의 수랭 쿨러ㄷㄷ  | 🇹🇼COMPUTEX 2025 #2,,https://www.youtube.com/watch?v=gPSzFl7m01I
yL5N2ZxGGxw,2025,kol,Creator / KOL,젠슨황이랑 하이파이브하고 왔습니다.,,https://www.youtube.com/watch?v=yL5N2ZxGGxw
IwojH6l01dU,2025,riscv,RISC-V Taipei Day,2025 RISC-V Taipei Day  – Pioneering AI with RISC-V,,https://www.youtube.com/watch?v=IwojH6l01dU
NvuHPFMW3ng,2025,riscv,RISC-V Taipei Day,2025 RISC-V Taipei Day Recap | Pioneering AI with RISC-V @COMPUTEX,,https://www.youtube.com/watch?v=NvuHPFMW3ng
tYm---oqeW8,2025,riscv,RISC-V Taipei Day,【2025 RISC-V Taipei Day】Andes Technology: Dr. Charlie Su,Andes,https://www.youtube.com/watch?v=tYm---oqeW8
